Market Place,Crop Variety,Producer Min,Producer Max,Wholesale Min,Wholesale Max,Retail Min,Retail Max,Volume,Collection Date
Shewa Robit Kebele 02  Gebeya,White Teff (Quintal),0,0,0,0,4700,4800,Under,7/19/2022
Enjbara,White Teff (Quintal),0,0,0,0,4800,5000,Under,7/19/2022
Sekota Segno Gebeya,White Teff (Quintal),0,0,0,0,5280,5520,Sufficient,7/19/2022
Debark Gebeya,White Teff (Quintal),0,0,4700,4900,4800,5000,Under,7/20/2022
Dembecha Gebeya,White Teff (Quintal),4680,4700,4700,4800,4850,4900,Sufficient,7/20/2022
Merawi Gebeya,White Teff (Quintal),4200,4400,0,0,4400,4600,Sufficient,7/20/2022
Desse Robit Gebaya,White Teff (Quintal),0,0,5000,5100,5200,5300,Sufficient,7/20/2022
kombolcha kebele 03 Gebeya,White Teff (Quintal),0,0,4800,4900,4980,5200,Sufficient,7/20/2022
tenta Gebeya,White Teff (Quintal),5255,5325,0,0,0,0,Sufficient,7/21/2022
Kemise Hamus Gebeya ,White Teff (Quintal),0,0,4800,4900,4900,5000,Under,7/21/2022
Wereta Arada Gebeya ,White Teff (Quintal),0,0,4350,4500,4400,4550,Sufficient,7/21/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4550,4700,4800,5200,Sufficient,7/21/2022
Dangla ,White Teff (Quintal),4600,4700,4700,4750,4800,4900,Sufficient,7/21/2022
Debresina Gebeya,White Teff (Quintal),4860,4950,0,0,0,0,Sufficient,7/21/2022
Shawura Gebeya,White Teff (Quintal),3700,3800,0,0,3900,4000,Sufficient,7/23/2022
Mehal Meda,White Teff (Quintal),0,0,0,0,4896,5040,Sufficient,7/23/2022
Meresa  Gebeya,White Teff (Quintal),5328,5402,0,0,5476,5550,Sufficient,7/23/2022
Alem Ketema Kedame Gebeya,White Teff (Quintal),4600,4682,0,0,0,0,Sufficient,7/23/2022
Bichena Gebeya,White Teff (Quintal),4900,5000,0,0,4975,5100,Sufficient,7/23/2022
Adet Gebeya ,White Teff (Quintal),4200,4300,0,0,4300,4400,Sufficient,7/23/2022
Kokit  Metema Gebeya,White Teff (Quintal),3900,4000,0,0,4100,4200,Sufficient,7/23/2022
Debre Markos Huseta Gebeya,White Teff (Quintal),5050,5100,0,0,5150,5250,Sufficient,7/23/2022
Mekane Selam gebeya,White Teff (Quintal),4500,4600,4680,4700,4750,4775,Sufficient,7/23/2022
Motta Gebeya,White Teff (Quintal),4250,4350,0,0,4400,4500,Sufficient,7/23/2022
Kola Diba,White Teff (Quintal),4600,4700,0,0,4800,5000,Sufficient,7/23/2022
Kola Diba,White Teff (Quintal),4400,4500,0,0,4600,4700,Under,7/23/2022
Debere Elias Gebeya,White Teff (Quintal),4600,4600,0,0,4700,4750,Under,7/23/2022
Wegeda Gebeya,White Teff (Quintal),4000,4150,0,0,4200,4400,Under,7/23/2022
Lalibela Ketema Gebeya,White Teff (Quintal),4830,5000,0,0,0,0,Under,7/23/2022
Kola Diba,White Teff (Quintal),4400,4500,0,0,4600,4700,Under,7/23/2022
Bure Woreda,White Teff (Quintal),4520,4560,0,0,5000,5100,Over,7/23/2022
Arerti Gebeya ,White Teff (Quintal),4600,4800,0,0,4700,4900,Over,7/23/2022
Shindie Gebeya,White Teff (Quintal),0,0,0,0,4800,5000,Sufficient,7/23/2022
Dejen Gebeya,White Teff (Quintal),4690,4760,4850,5000,4900,5000,Sufficient,7/23/2022
Fenot selam Gebeya,White Teff (Quintal),4400,4500,0,0,4650,4800,Sufficient,7/23/2022
Chagini,White Teff (Quintal),4200,4300,4300,4400,4500,4700,Sufficient,7/25/2022
Bati Segno Gebeya,White Teff (Quintal),0,0,5200,5400,5250,5450,Under,7/25/2022
Gondar Kedamie  Gebeya ,White Teff (Quintal),0,0,4700,5200,4800,5300,Sufficient,7/25/2022
Gondar Kedamie  Gebeya ,White Teff (Quintal),0,0,4700,5200,4800,5300,Sufficient,7/25/2022
Estie Mekane Yesus Gebeya ,White Teff (Quintal),4500,4650,0,0,4600,4750,Sufficient,7/25/2022
Wereyilu Segno Gebeya ,White Teff (Quintal),4500,4650,0,0,4700,4800,Under,7/25/2022
Woldia Gebeya,White Teff (Quintal),4830,4968,0,0,5037,5175,Sufficient,7/26/2022
Sekota Segno Gebeya,White Teff (Quintal),0,0,0,0,5280,5760,Under,7/26/2022
Enjbara,White Teff (Quintal),0,0,0,0,4800,5000,Under,7/26/2022
Debretabor Segno Gebeya ,White Teff (Quintal),0,0,4800,4800,4900,4900,Under,7/26/2022
Merawi Gebeya,White Teff (Quintal),4200,4400,0,0,4300,4500,Sufficient,7/27/2022
Desse Robit Gebaya,White Teff (Quintal),0,0,5000,5100,5200,5300,Sufficient,7/27/2022
Debere Birhan Kebele 08 Gebeya,White Teff (Quintal),0,0,4700,4900,4800,5000,Sufficient,7/27/2022
Dembecha Gebeya,White Teff (Quintal),4650,4680,4680,4700,4850,4950,Sufficient,7/27/2022
Debark Gebeya,White Teff (Quintal),0,0,4800,4900,4900,5000,Sufficient,7/27/2022
kombolcha kebele 03 Gebeya,White Teff (Quintal),0,0,4800,4900,4980,5200,Sufficient,7/27/2022
Wereta Arada Gebeya ,White Teff (Quintal),0,0,4250,4650,4300,4700,Sufficient,7/28/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4550,4700,4800,5200,Sufficient,7/28/2022
tenta Gebeya,White Teff (Quintal),5250,5325,0,0,0,0,Sufficient,7/28/2022
Kemise Hamus Gebeya ,White Teff (Quintal),0,0,4900,5000,5000,5100,Under,7/28/2022
Dangla ,White Teff (Quintal),4600,4700,4750,4800,4900,5000,Sufficient,7/28/2022
Shawura Gebeya,White Teff (Quintal),3700,3800,0,0,3900,3950,Sufficient,7/30/2022
Meresa  Gebeya,White Teff (Quintal),5402,5476,0,0,5513,5550,Sufficient,7/30/2022
Wegeda Gebeya,White Teff (Quintal),4200,4250,0,0,4300,4400,Under,7/30/2022
Adet Gebeya ,White Teff (Quintal),4200,4300,0,0,4300,4400,Under,7/30/2022
Shindie Gebeya,White Teff (Quintal),0,0,0,0,4750,5000,Sufficient,7/30/2022
Kola Diba,White Teff (Quintal),3800,4300,0,0,4400,4600,Sufficient,7/30/2022
Debre Markos Huseta Gebeya,White Teff (Quintal),4950,5050,0,0,5050,5150,Sufficient,7/30/2022
Motta Gebeya,White Teff (Quintal),4150,4250,0,0,4300,4400,Sufficient,7/30/2022
Motta Gebeya,White Teff (Quintal),4150,4250,0,0,4300,4400,Sufficient,7/30/2022
Mekane Selam gebeya,White Teff (Quintal),4575,4650,4800,4820,4900,4950,Under,7/30/2022
Kokit  Metema Gebeya,White Teff (Quintal),3850,3900,0,0,4000,4100,Sufficient,7/30/2022
Lalibela Ketema Gebeya,White Teff (Quintal),4860,5000,0,0,0,0,Under,7/30/2022
Bure Woreda,White Teff (Quintal),4540,4570,0,0,5000,5060,Over,7/30/2022
Arerti Gebeya ,White Teff (Quintal),4600,4800,0,0,4700,4900,Over,7/30/2022
Alem Ketema Kedame Gebeya,White Teff (Quintal),4650,4700,0,0,0,0,Sufficient,7/30/2022
Bichena Gebeya,White Teff (Quintal),4940,5000,0,0,4980,5050,Sufficient,7/30/2022
Dejen Gebeya,White Teff (Quintal),4550,4690,4850,5000,4900,5000,Sufficient,7/30/2022
Debere Elias Gebeya,White Teff (Quintal),4600,4600,0,0,4700,4750,Under,7/30/2022
Fenot selam Gebeya,White Teff (Quintal),4400,4500,0,0,4600,4700,Sufficient,7/30/2022
Mehal Meda,White Teff (Quintal),0,0,0,0,4896,5040,Sufficient,7/30/2022
Gondar Kedamie  Gebeya ,White Teff (Quintal),0,0,4900,5200,5000,5300,Sufficient,8/1/2022
Bati Segno Gebeya,White Teff (Quintal),0,0,5200,5400,5250,5450,Under,8/1/2022
Chagini,White Teff (Quintal),4250,4350,4350,4400,4400,4700,Over,8/1/2022
Bati Segno Gebeya,White Teff (Quintal),0,0,5200,5400,5250,5450,Under,8/1/2022
Wereyilu Segno Gebeya ,White Teff (Quintal),4500,4600,0,0,4650,4700,Under,8/1/2022
Woldia Gebeya,White Teff (Quintal),4968,5037,0,0,5037,5175,Sufficient,8/2/2022
Sekota Segno Gebeya,White Teff (Quintal),0,0,0,0,5280,5520,Under,8/2/2022
Shewa Robit Kebele 02  Gebeya,White Teff (Quintal),0,0,0,0,4900,5000,Under,8/2/2022
Debretabor Segno Gebeya ,White Teff (Quintal),0,0,4600,4600,4700,4700,Under,8/2/2022
Merawi Gebeya,White Teff (Quintal),4200,4400,0,0,4300,4500,Sufficient,8/3/2022
Debere Birhan Kebele 08 Gebeya,White Teff (Quintal),0,0,4800,4900,4900,5000,Sufficient,8/3/2022
Desse Robit Gebaya,White Teff (Quintal),0,0,5000,5200,5250,5300,Sufficient,8/3/2022
Dembecha Gebeya,White Teff (Quintal),4608,4680,4680,4700,4850,4900,Sufficient,8/3/2022
Desse Robit Gebaya,White Teff (Quintal),0,0,5000,5200,5250,5300,Sufficient,8/3/2022
Debark Gebeya,White Teff (Quintal),0,0,4700,4800,4900,5000,Sufficient,8/3/2022
kombolcha kebele 03 Gebeya,White Teff (Quintal),0,0,4800,4900,4980,5200,Sufficient,8/3/2022
tenta Gebeya,White Teff (Quintal),5255,5325,0,0,0,0,Sufficient,8/4/2022
Kemise Hamus Gebeya ,White Teff (Quintal),0,0,5000,5000,5100,5200,Under,8/4/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4600,4800,4950,5300,Sufficient,8/4/2022
Wereta Arada Gebeya ,White Teff (Quintal),0,0,4250,4450,4300,4500,Sufficient,8/4/2022
Debresina Gebeya,White Teff (Quintal),4860,4950,0,0,0,0,Sufficient,8/4/2022
Dangla ,White Teff (Quintal),4600,4700,4750,4800,4900,5000,Sufficient,8/4/2022
Meresa  Gebeya,White Teff (Quintal),5328,5402,0,0,5476,5550,Sufficient,8/6/2022
Adet Gebeya ,White Teff (Quintal),4200,4300,0,0,4300,4400,Under,8/6/2022
Lalibela Ketema Gebeya,White Teff (Quintal),4860,5000,0,0,5000,5100,Under,8/6/2022
Mekane Selam gebeya,White Teff (Quintal),4650,4700,4880,4900,4970,5000,Under,8/6/2022
Debre Markos Huseta Gebeya,White Teff (Quintal),4950,5050,0,0,5000,5100,Sufficient,8/6/2022
Motta Gebeya,White Teff (Quintal),4150,4250,0,0,4300,4400,Sufficient,8/6/2022
Alem Ketema Kedame Gebeya,White Teff (Quintal),4650,4700,0,0,0,0,Sufficient,8/6/2022
Kokit  Metema Gebeya,White Teff (Quintal),3750,3750,0,0,4000,4000,Sufficient,8/6/2022
Kola Diba,White Teff (Quintal),4300,4500,0,0,4700,4800,Sufficient,8/6/2022
Bure Woreda,White Teff (Quintal),4520,4560,0,0,5060,5100,Over,8/6/2022
Shindie Gebeya,White Teff (Quintal),0,0,0,0,4700,5000,Sufficient,8/6/2022
Dejen Gebeya,White Teff (Quintal),4550,4690,4850,5000,4900,5000,Sufficient,8/6/2022
Debere Elias Gebeya,White Teff (Quintal),4500,4600,0,0,4700,4750,Under,8/6/2022
Arerti Gebeya ,White Teff (Quintal),4600,4800,0,0,4700,5000,Over,8/6/2022
Bichena Gebeya,White Teff (Quintal),4875,4900,0,0,5000,5100,Under,8/6/2022
Shawura Gebeya,White Teff (Quintal),3800,3850,0,0,3900,4000,Sufficient,8/6/2022
Mehal Meda,White Teff (Quintal),0,0,0,0,4896,4968,Sufficient,8/6/2022
Fenot selam Gebeya,White Teff (Quintal),4300,4400,0,0,4500,4600,Sufficient,8/7/2022
Bati Segno Gebeya,White Teff (Quintal),0,0,5200,5400,5250,5450,Sufficient,8/8/2022
Gondar Kedamie  Gebeya ,White Teff (Quintal),0,0,4700,4900,4800,4900,Sufficient,8/8/2022
Chagini,White Teff (Quintal),4250,4300,4300,4400,4400,4600,Over,8/8/2022
Wereyilu Segno Gebeya ,White Teff (Quintal),4600,4700,0,0,4750,4800,Under,8/8/2022
Enjbara,White Teff (Quintal),0,0,0,0,4800,4900,Under,8/9/2022
Shewa Robit Kebele 02  Gebeya,White Teff (Quintal),0,0,0,0,5000,5100,Sufficient,8/9/2022
Sekota Segno Gebeya,White Teff (Quintal),0,0,0,0,5280,5760,Under,8/9/2022
Woldia Gebeya,White Teff (Quintal),4830,4968,0,0,4968,5106,Sufficient,8/9/2022
Debretabor Segno Gebeya ,White Teff (Quintal),0,0,4700,4700,4800,4800,Under,8/9/2022
Desse Robit Gebaya,White Teff (Quintal),0,0,5000,5100,5200,5250,Sufficient,8/10/2022
Merawi Gebeya,White Teff (Quintal),4200,4400,0,0,4300,4500,Sufficient,8/10/2022
Debark Gebeya,White Teff (Quintal),0,0,4700,4800,4900,5000,Sufficient,8/10/2022
Debere Birhan Kebele 08 Gebeya,White Teff (Quintal),0,0,4700,4900,4850,5000,Sufficient,8/10/2022
Dembecha Gebeya,White Teff (Quintal),3960,4032,3888,4104,4800,4850,Sufficient,8/10/2022
kombolcha kebele 03 Gebeya,White Teff (Quintal),0,0,4750,4800,4900,5150,Sufficient,8/10/2022
tenta Gebeya,White Teff (Quintal),4900,5041,0,0,0,0,Sufficient,8/11/2022
Kemise Hamus Gebeya ,White Teff (Quintal),0,0,5000,5000,5100,5200,Under,8/11/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4600,4800,4950,5300,Sufficient,8/11/2022
Wereta Arada Gebeya ,White Teff (Quintal),0,0,4350,4450,4400,4500,Sufficient,8/11/2022
Dangla ,White Teff (Quintal),4600,4700,4750,4800,4900,5000,Sufficient,8/11/2022
Meresa  Gebeya,White Teff (Quintal),5328,5402,0,0,5439,5476,Sufficient,8/13/2022
Shindie Gebeya,White Teff (Quintal),0,0,0,0,4750,4900,Sufficient,8/13/2022
Dabat Gebeya,White Teff (Quintal),5200,5250,4900,4950,5250,5300,Under,8/13/2022
Fenot selam Gebeya,White Teff (Quintal),4200,4300,0,0,4400,4500,Sufficient,8/13/2022
Debre Markos Huseta Gebeya,White Teff (Quintal),4950,5050,0,0,5000,5150,Sufficient,8/13/2022
Kola Diba,White Teff (Quintal),3900,4000,0,0,4300,4400,Sufficient,8/13/2022
Motta Gebeya,White Teff (Quintal),4100,4200,0,0,4200,4300,Sufficient,8/13/2022
Mekane Selam gebeya,White Teff (Quintal),4500,4650,4865,4900,4930,4960,Sufficient,8/13/2022
Kokit  Metema Gebeya,White Teff (Quintal),3700,3700,0,0,3800,3850,Sufficient,8/13/2022
Mehal Meda,White Teff (Quintal),0,0,0,0,4896,5040,Sufficient,8/13/2022
Arerti Gebeya ,White Teff (Quintal),4700,4900,0,0,4800,5000,Over,8/13/2022
Alem Ketema Kedame Gebeya,White Teff (Quintal),4650,4700,0,0,0,0,Sufficient,8/13/2022
Adet Gebeya ,White Teff (Quintal),4100,4200,0,0,4250,4350,Under,8/13/2022
Bure Woreda,White Teff (Quintal),4540,4580,0,0,4900,5000,Over,8/13/2022
Bichena Gebeya,White Teff (Quintal),4900,5000,0,0,5100,5150,Under,8/13/2022
Debere Elias Gebeya,White Teff (Quintal),4600,4600,0,0,4700,4750,Under,8/13/2022
Dejen Gebeya,White Teff (Quintal),4200,4690,4850,5000,4900,5000,Sufficient,8/13/2022
Shawura Gebeya,White Teff (Quintal),3800,3900,3900,3950,3950,4000,Under,8/13/2022
Bati Segno Gebeya,White Teff (Quintal),0,0,5200,5400,5250,5450,Sufficient,8/15/2022
Gondar Kedamie  Gebeya ,White Teff (Quintal),0,0,4500,4900,4600,5000,Sufficient,8/15/2022
Chagini,White Teff (Quintal),4250,4300,4300,4400,4400,4600,Over,8/15/2022
Wereyilu Segno Gebeya ,White Teff (Quintal),4700,4750,0,0,4800,4850,Sufficient,8/15/2022
Sekota Segno Gebeya,White Teff (Quintal),0,0,0,0,5040,5280,Sufficient,8/16/2022
Enjbara,White Teff (Quintal),0,0,0,0,4800,5000,Under,8/16/2022
Shewa Robit Kebele 02  Gebeya,White Teff (Quintal),0,0,0,0,5100,5200,Under,8/16/2022
Woldia Gebeya,White Teff (Quintal),4968,5037,0,0,5037,5175,Sufficient,8/16/2022
Debretabor Segno Gebeya ,White Teff (Quintal),0,0,4650,4650,4700,4700,Under,8/16/2022
Desse Robit Gebaya,White Teff (Quintal),0,0,5000,5100,5200,5300,Sufficient,8/17/2022
Debere Birhan Kebele 08 Gebeya,White Teff (Quintal),0,0,4700,4900,4800,5000,Sufficient,8/17/2022
Merawi Gebeya,White Teff (Quintal),4200,4400,0,0,4300,4500,Sufficient,8/17/2022
Dembecha Gebeya,White Teff (Quintal),3960,4320,4700,4700,4750,4800,Sufficient,8/17/2022
Debark Gebeya,White Teff (Quintal),0,0,4700,4800,4800,4900,Sufficient,8/17/2022
kombolcha kebele 03 Gebeya,White Teff (Quintal),0,0,4700,4800,4900,5150,Sufficient,8/17/2022
tenta Gebeya,White Teff (Quintal),5180,5254,0,0,0,0,Sufficient,8/18/2022
Wereta Arada Gebeya ,White Teff (Quintal),0,0,4250,4550,4300,4600,Sufficient,8/18/2022
Kemise Hamus Gebeya ,White Teff (Quintal),0,0,5000,5100,5200,5200,Under,8/18/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4600,4800,4950,5300,Sufficient,8/18/2022
Debresina Gebeya,White Teff (Quintal),4860,4950,0,0,0,0,Sufficient,8/18/2022
Dangla ,White Teff (Quintal),4600,4700,4750,4800,4900,5000,Sufficient,8/18/2022
Debere Elias Gebeya,White Teff (Quintal),4500,4600,0,0,4700,4750,Under,8/20/2022
Meresa  Gebeya,White Teff (Quintal),5328,5402,0,0,5476,5513,Sufficient,8/20/2022
Wegeda Gebeya,White Teff (Quintal),4250,4300,0,0,4300,4400,Under,8/20/2022
Bure Woreda,White Teff (Quintal),4500,4560,0,0,4850,4900,Over,8/20/2022
Dabat Gebeya,White Teff (Quintal),5200,5250,5000,5050,5250,5300,Under,8/20/2022
Shindie Gebeya,White Teff (Quintal),0,0,0,0,4700,4800,Sufficient,8/20/2022
Arerti Gebeya ,White Teff (Quintal),4750,4900,0,0,4850,5000,Over,8/20/2022
Kokit  Metema Gebeya,White Teff (Quintal),3800,3850,0,0,4000,4100,Sufficient,8/20/2022
Fenot selam Gebeya,White Teff (Quintal),4250,4300,0,0,4500,4600,Sufficient,8/20/2022
Motta Gebeya,White Teff (Quintal),4100,4200,0,0,4200,4300,Sufficient,8/20/2022
Kola Diba,White Teff (Quintal),3900,4000,0,0,4200,4400,Sufficient,8/20/2022
Debre Markos Huseta Gebeya,White Teff (Quintal),4950,5050,0,0,5000,5150,Sufficient,8/20/2022
Adet Gebeya ,White Teff (Quintal),4200,4300,0,0,4300,4400,Under,8/20/2022
Alem Ketema Kedame Gebeya,White Teff (Quintal),4650,4700,0,0,0,0,Sufficient,8/20/2022
Dejen Gebeya,White Teff (Quintal),4200,4550,4700,5000,4800,5000,Sufficient,8/20/2022
Bichena Gebeya,White Teff (Quintal),4875,5000,0,0,4930,5060,Under,8/20/2022
Mehal Meda,White Teff (Quintal),0,0,0,0,4896,4968,Sufficient,8/20/2022
Shawura Gebeya,White Teff (Quintal),3700,3800,0,0,3900,3950,Under,8/20/2022
Mekane Selam gebeya,White Teff (Quintal),4500,4500,4875,4890,4955,4960,Sufficient,8/20/2022
Bati Segno Gebeya,White Teff (Quintal),0,0,5300,5500,5350,5550,Under,8/22/2022
Gondar Kedamie  Gebeya ,White Teff (Quintal),0,0,4500,4900,4600,5000,Sufficient,8/22/2022
Wereyilu Segno Gebeya ,White Teff (Quintal),4650,4750,0,0,4800,4900,Under,8/22/2022
Chagini,White Teff (Quintal),0,0,4400,4500,4500,4700,Over,8/22/2022
Shewa Robit Kebele 02  Gebeya,White Teff (Quintal),0,0,0,0,4900,5000,Sufficient,8/23/2022
Enjbara,White Teff (Quintal),0,0,0,0,4800,4950,Under,8/23/2022
Debretabor Segno Gebeya ,White Teff (Quintal),0,0,4700,4700,4800,4800,Under,8/23/2022
Desse Robit Gebaya,White Teff (Quintal),0,0,4950,5000,5000,5200,Sufficient,8/24/2022
Debark Gebeya,White Teff (Quintal),0,0,4650,4750,4700,4800,Sufficient,8/24/2022
Debere Birhan Kebele 08 Gebeya,White Teff (Quintal),0,0,4700,4800,4850,4900,Over,8/24/2022
Merawi Gebeya,White Teff (Quintal),4300,4400,0,0,4350,4450,Sufficient,8/24/2022
Dembecha Gebeya,White Teff (Quintal),4350,4400,4600,4700,4700,4800,Sufficient,8/24/2022
kombolcha kebele 03 Gebeya,White Teff (Quintal),0,0,4700,4800,4850,5100,Sufficient,8/24/2022
tenta Gebeya,White Teff (Quintal),5254,5325,0,0,0,0,Sufficient,8/25/2022
Wereta Arada Gebeya ,White Teff (Quintal),0,0,4250,4550,4300,4600,Under,8/25/2022
Debresina Gebeya,White Teff (Quintal),4770,4860,0,0,0,0,Sufficient,8/25/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4600,4800,4950,5300,Sufficient,8/25/2022
Kemise Hamus Gebeya ,White Teff (Quintal),0,0,5000,5100,5200,5200,Under,8/25/2022
Dangla ,White Teff (Quintal),4600,4700,4750,4800,4900,5000,Sufficient,8/25/2022
Fenot selam Gebeya,White Teff (Quintal),4350,4480,0,0,4600,4700,Sufficient,8/27/2022
Mehal Meda,White Teff (Quintal),0,0,0,0,4896,4968,Sufficient,8/27/2022
Dabat Gebeya,White Teff (Quintal),5150,5200,0,0,5200,5250,Under,8/27/2022
Bure Woreda,White Teff (Quintal),4520,4580,0,0,4800,4850,Over,8/27/2022
Motta Gebeya,White Teff (Quintal),4150,4200,0,0,4200,4300,Sufficient,8/27/2022
Debre Markos Huseta Gebeya,White Teff (Quintal),5000,5100,0,0,5100,5200,Sufficient,8/27/2022
Debre Markos Huseta Gebeya,White Teff (Quintal),5000,5100,0,0,5100,5200,Sufficient,8/27/2022
Kokit  Metema Gebeya,White Teff (Quintal),3800,3800,0,0,4000,4000,Sufficient,8/27/2022
Kola Diba,White Teff (Quintal),4000,4100,0,0,4200,4300,Sufficient,8/27/2022
Lalibela Ketema Gebeya,White Teff (Quintal),4330,5000,0,0,5000,5100,Under,8/27/2022
Shindie Gebeya,White Teff (Quintal),0,0,0,0,4700,4800,Sufficient,8/27/2022
Arerti Gebeya ,White Teff (Quintal),4800,5000,0,0,4900,5200,Over,8/27/2022
Dejen Gebeya,White Teff (Quintal),4200,4620,4700,4800,4850,4900,Sufficient,8/27/2022
Bichena Gebeya,White Teff (Quintal),4900,5100,0,0,4970,5150,Under,8/27/2022
Mekane Selam gebeya,White Teff (Quintal),4500,4535,4700,4750,4830,4900,Sufficient,8/27/2022
Debere Elias Gebeya,White Teff (Quintal),4500,4600,0,0,4700,4750,Under,8/27/2022
Adet Gebeya ,White Teff (Quintal),4200,4300,0,0,4300,4400,Under,8/27/2022
Shawura Gebeya,White Teff (Quintal),3600,3700,3700,3800,3800,3900,Sufficient,8/27/2022
Meresa  Gebeya,White Teff (Quintal),5402,5476,0,0,5550,5587,Sufficient,8/27/2022
Gondar Kedamie  Gebeya ,White Teff (Quintal),0,0,4500,4800,4600,4900,Sufficient,8/29/2022
Chagini,White Teff (Quintal),4250,4300,4300,4400,4400,4600,Over,8/29/2022
Bati Segno Gebeya,White Teff (Quintal),0,0,5300,5500,5350,5550,Under,8/29/2022
Estie Mekane Yesus Gebeya ,White Teff (Quintal),4600,4700,0,0,4650,4750,Under,8/29/2022
Wereyilu Segno Gebeya ,White Teff (Quintal),4600,4700,0,0,4750,4800,Sufficient,8/29/2022
Shewa Robit Kebele 02  Gebeya,White Teff (Quintal),0,0,0,0,5000,5200,Under,8/30/2022
Enjbara,White Teff (Quintal),0,0,0,0,4800,5000,Under,8/30/2022
Sekota Segno Gebeya,White Teff (Quintal),0,0,0,0,5040,5280,Sufficient,8/30/2022
Debretabor Segno Gebeya ,White Teff (Quintal),0,0,4700,4700,4800,4800,Under,8/30/2022
Desse Robit Gebaya,White Teff (Quintal),0,0,5000,5200,5300,5500,Sufficient,8/31/2022
Debere Birhan Kebele 08 Gebeya,White Teff (Quintal),0,0,4700,4800,4800,4900,Over,8/31/2022
Merawi Gebeya,White Teff (Quintal),4200,4400,0,0,4300,4500,Sufficient,8/31/2022
Dembecha Gebeya,White Teff (Quintal),4400,4450,4700,4800,4800,4850,Sufficient,8/31/2022
Debark Gebeya,White Teff (Quintal),0,0,4600,4700,4700,4800,Sufficient,8/31/2022
kombolcha kebele 03 Gebeya,White Teff (Quintal),0,0,4800,4900,5000,5200,Sufficient,8/31/2022
tenta Gebeya,White Teff (Quintal),5465,5535,0,0,0,0,Under,9/1/2022
Wereta Arada Gebeya ,White Teff (Quintal),0,0,4250,4450,4300,4500,Sufficient,9/1/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4700,4900,5000,5500,Sufficient,9/1/2022
Kemise Hamus Gebeya ,White Teff (Quintal),0,0,5000,5100,5200,5200,Under,9/1/2022
Debresina Gebeya,White Teff (Quintal),4860,4950,0,0,0,0,Sufficient,9/1/2022
Dangla ,White Teff (Quintal),4600,4700,4750,4800,4900,5000,Sufficient,9/1/2022
Bahir Dar kebele 04,White Teff (Quintal),0,0,4700,4900,5000,5500,Sufficient,9/2/2022
Mehal Meda,White Teff (Quintal),0,0,0,0,4752,4896,Sufficient,9/3/2022
Fenot selam Gebeya,White Teff (Quintal),4360,4450,0,0,4650,4700,Sufficient,9/3/2022
Lalibela Ketema Gebeya,White Teff (Quintal),5000,5100,0,0,5100,5160,Under,9/3/2022
Motta Gebeya,White Teff (Quintal),4200,4300,0,0,4300,4400,Sufficient,9/3/2022
Kokit  Metema Gebeya,White Teff (Quintal),3800,3800,0,0,4000,4000,Sufficient,9/3/2022
Debre Markos Huseta Gebeya,White Teff (Quintal),5050,5150,0,0,5150,5250,Sufficient,9/3/2022
Dejen Gebeya,White Teff (Quintal),4200,4480,4700,4800,4750,4900,Sufficient,9/3/2022
Bure Woreda,White Teff (Quintal),4540,4575,0,0,4950,5000,Over,9/3/2022
Adet Gebeya ,White Teff (Quintal),4200,4300,0,0,4300,4400,Under,9/3/2022
Arerti Gebeya ,White Teff (Quintal),4700,5000,0,0,4800,5200,Over,9/3/2022
Bichena Gebeya,White Teff (Quintal),4875,5150,0,0,4920,5200,Under,9/3/2022
Mekane Selam gebeya,White Teff (Quintal),4500,4650,4800,4850,4885,4900,Sufficient,9/3/2022
Alem Ketema Kedame Gebeya,White Teff (Quintal),4650,4700,0,0,0,0,Sufficient,9/3/2022
Shindie Gebeya,White Teff (Quintal),0,0,0,0,4700,4800,Sufficient,9/3/2022
